artist_name,album_name,track_name,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_genres,artist_popularity,album_genres,album_type,album_popularity,release_date,release_date_precision
Vance Joy,Nation of Two,Like Gold,224400.0,False,61.0,0.477,0.7120000000000001,7.0,-6.759,1.0,0.0653,0.224,8.36e-06,0.118,0.407,109.965,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vance Joy,Nation of Two,Little Boy,203386.0,False,42.0,0.6829999999999999,0.54,10.0,-6.846,1.0,0.0352,0.8959999999999999,1.07e-06,0.107,0.364,112.353,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vance Joy,Nation of Two,One of These Days,176440.0,False,47.0,0.5479999999999999,0.7829999999999999,0.0,-4.9110000000000005,1.0,0.0279,0.0417,0.0,0.17800000000000002,0.511,82.009,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vance Joy,Nation of Two,Saturday Sun,214720.0,False,70.0,0.637,0.8640000000000001,8.0,-4.381,1.0,0.0468,0.484,0.0,0.222,0.706,99.995,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vance Joy,Nation of Two,Take Your Time,217173.0,False,51.0,0.638,0.687,7.0,-6.556,1.0,0.0351,0.4,0.000114,0.166,0.32299999999999995,114.98,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vance Joy,Nation of Two,We're Going Home,206360.0,False,57.0,0.386,0.675,4.0,-5.481,0.0,0.0424,0.32299999999999995,3.68e-06,0.14,0.429,189.894,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vance Joy,Nation of Two,Where We Start,200066.0,False,43.0,0.662,0.384,2.0,-6.198,1.0,0.0288,0.882,6.38e-05,0.122,0.18600000000000005,120.117,4.0,folk-pop; modern rock; pop; pop rock,80.0,,album,74.0,2018-02-23,day
Vancouver Sleep Clinic,Revival,Whispers,227933.0,False,33.0,0.526,0.6920000000000001,5.0,-9.513,0.0,0.0448,0.14800000000000002,0.0204,0.112,0.0712,104.015,4.0,indie anthem-folk; vapor pop; vapor soul,62.0,,album,64.0,2017-04-07,day
Vanilla,Chillhop Essentials Summer 2017,Too Much,200937.0,False,39.0,0.7140000000000001,0.733,1.0,-6.636,1.0,0.121,0.008409999999999999,0.00988,0.182,0.6970000000000001,96.002,4.0,chillhop,53.0,,compilation,54.0,2017-06-12,day
Various Artists,Shrek The Third,Charming's Plan,,,,,,,,,,,,,,,,,,,,,,
Vertical Worship,Church Songs,Spirit of the Living God,339480.0,False,53.0,0.368,0.531,2.0,-6.553,1.0,0.0317,0.0298,0.0,0.639,0.166,133.96200000000002,4.0,anthem worship; ccm; christian music; world worship; worship,62.0,,album,53.0,2015-01-16,day
Verzache,D97,Waiting for You,230000.0,False,61.0,0.524,0.274,6.0,-13.931,1.0,0.295,0.502,0.257,0.0924,0.342,167.998,4.0,lo-fi beats,69.0,,single,59.0,2017-06-16,day
Verzache,January,January,196363.0,False,56.0,0.6890000000000001,0.246,4.0,-13.33,1.0,0.0379,0.933,0.0534,0.113,0.18,87.985,4.0,lo-fi beats,69.0,,single,53.0,2019-01-01,day
Verzache,Losing My Love,Losing My Love,173731.0,False,57.0,0.8320000000000001,0.657,11.0,-6.4929999999999986,0.0,0.161,0.7090000000000001,0.0252,0.258,0.418,133.872,4.0,lo-fi beats,69.0,,single,54.0,2018-01-05,day
Verzache,Needs,Needs,177479.0,False,73.0,0.813,0.601,11.0,-7.552,0.0,0.116,0.189,0.0002,0.426,0.855,118.981,4.0,lo-fi beats,69.0,,single,70.0,2018-02-14,day
Verzache,Thought Pool,Kick It,170542.0,False,37.0,0.6659999999999999,0.245,7.0,-12.528,1.0,0.103,0.273,0.217,0.239,0.07200000000000001,134.04,4.0,lo-fi beats,69.0,,album,54.0,2018-10-19,day
Vhsceral,Chillhop Essentials Spring 2019,Alamein,158124.0,False,38.0,0.848,0.402,0.0,-11.272,1.0,0.203,0.523,0.000897,0.345,0.769,85.001,4.0,lo-fi beats,43.0,,compilation,67.0,2019-03-20,day
Via Luna,Astral Plains,Astral Plains,268117.0,False,31.0,0.479,0.607,3.0,-7.7189999999999985,1.0,0.0373,0.371,0.907,0.115,0.35700000000000004,106.115,4.0,instrumental math rock; midwest emo,34.0,,single,28.0,2016-05-20,day
Vicetone,Elements,Home,224513.0,False,51.0,0.71,0.805,4.0,-5.992000000000001,1.0,0.032,0.149,0.000257,0.0933,0.312,123.986,4.0,edm; electro house; gaming edm; pop dance; pop edm; progressive electro house; tropical house,72.0,,single,50.0,2019-02-22,day
Vicetone,Elements Remixed,Something Strange - Zack Martino Remix,189958.0,False,29.0,0.669,0.655,1.0,-4.9,0.0,0.044,0.541,0.0,0.18600000000000005,0.369,125.92,4.0,edm; electro house; gaming edm; pop dance; pop edm; progressive electro house; tropical house,72.0,,single,32.0,2019-05-08,day
Vicetone,Monstercat Instinct Vol. 3,Fences,211574.0,False,17.0,0.701,0.778,0.0,-6.146,0.0,0.0369,0.417,0.0,0.109,0.682,109.028,4.0,edm; electro house; gaming edm; pop dance; pop edm; progressive electro house; tropical house,72.0,,compilation,42.0,2019-05-14,day
Vicetone,Monstercat Instinct Vol. 3,Home,224554.0,False,15.0,0.703,0.76,11.0,-7.1229999999999976,1.0,0.0339,0.129,0.000196,0.113,0.363,123.997,4.0,edm; electro house; gaming edm; pop dance; pop edm; progressive electro house; tropical house,72.0,,compilation,42.0,2019-05-14,day
Vicetone,Monstercat Instinct Vol. 4,Waiting,205714.0,False,22.0,0.6509999999999999,0.7,1.0,-4.2639999999999985,0.0,0.0318,0.35200000000000004,0.0,0.061,0.214,104.964,4.0,edm; electro house; gaming edm; pop dance; pop edm; progressive electro house; tropical house,72.0,,compilation,42.0,2019-10-18,day
Vicetone,Waiting,Waiting,205714.0,False,59.0,0.6509999999999999,0.7,1.0,-4.2639999999999985,0.0,0.0318,0.35200000000000004,0.0,0.061,0.214,104.964,4.0,edm; electro house; gaming edm; pop dance; pop edm; progressive electro house; tropical house,72.0,,single,57.0,2019-05-17,day
Victory World Music,Shake Heaven - Single,Shake Heaven,271293.0,False,4.0,0.421,0.875,1.0,-2.841,1.0,0.0448,0.00367,0.0,0.0901,0.454,97.532,3.0,,21.0,,single,3.0,2011-06-07,day
Vince Staples,Big Fish Theory,Rain Come Down,281053.0,False,43.0,0.882,0.399,8.0,-8.073,1.0,0.0555,0.417,0.000134,0.109,0.25,120.006,4.0,conscious hip hop; escape room; hip hop; rap; underground hip hop,73.0,,album,66.0,2017-06-23,day
Vinyl Theatre,Feel It All,Feel It All - Holz Remix,151428.0,False,14.0,0.742,0.583,2.0,-11.944,0.0,0.7090000000000001,0.361,0.000883,0.102,0.302,167.838,4.0,hopebeat; indie poptimism; indie rockism; modern alternative rock; modern rock,49.0,,single,12.0,2018-06-22,day
Virtual Self,Virtual Self,EON BREAK,220097.0,False,39.0,0.321,0.888,9.0,-6.225,0.0,0.0526,6.500000000000001e-05,0.00169,0.0821,0.126,178.864,4.0,edm; future bass,52.0,,single,54.0,2017-11-29,day
Virtual Self,Virtual Self,Ghost Voices,266365.0,False,54.0,0.311,0.857,11.0,-8.332,0.0,0.0396,0.00137,0.805,0.307,0.358,119.96,4.0,edm; future bass,52.0,,single,54.0,2017-11-29,day
Virtual Self,Virtual Self,Particle Arts,234024.0,False,42.0,0.233,0.737,11.0,-7.273,0.0,0.0563,0.00122,0.0992,0.12,0.182,174.097,4.0,edm; future bass,52.0,,single,54.0,2017-11-29,day
Viticz,Resurrection EP,Comet,305703.0,False,7.0,0.605,0.8640000000000001,8.0,-5.034,0.0,0.149,0.00126,0.183,0.11,0.28,128.003,4.0,singaporean electronic,22.0,,single,8.0,2017-07-17,day
Viticz,Resurrection EP,Comet - VOIID Remix,229178.0,False,5.0,0.318,0.521,8.0,-4.822,0.0,0.0422,0.0389,0.00593,0.163,0.0913,104.993,4.0,singaporean electronic,22.0,,single,8.0,2017-07-17,day
Voia,Simple,Simple,236307.0,False,9.0,0.675,0.964,5.0,-3.977,1.0,0.0873,0.00546,0.000402,0.111,0.26,129.988,4.0,kawaii future bass,22.0,,single,8.0,2018-02-02,day
Voicians,Seconds,Seconds,213860.0,False,34.0,0.506,0.932,10.0,-4.3039999999999985,1.0,0.0328,0.000139,0.358,0.182,0.52,127.965,4.0,cyberpunk; future rock; german dnb,49.0,,single,31.0,2017-01-10,day
Vorsa,Wreck,Wreck,231644.0,False,28.0,0.625,0.6459999999999999,0.0,-5.381,1.0,0.0335,0.61,0.000971,0.0839,0.205,79.987,4.0,,46.0,,single,26.0,2019-05-03,day
Vulpey,Sever,Sever,243599.0,False,13.0,0.7609999999999999,0.836,1.0,-2.439,1.0,0.12,0.0332,8.070000000000001e-05,0.109,0.662,99.998,4.0,,15.0,,single,11.0,2016-03-07,day
WALK THE MOON,TALKING IS HARD,Shut Up and Dance,199080.0,False,79.0,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,4.0,dance pop; indie pop; indie poptimism; modern alternative rock; modern rock; pop rock; rock,73.0,,album,77.0,2014-12-02,day
WALK THE MOON,TALKING IS HARD,Work This Body,175906.0,False,56.0,0.421,0.831,4.0,-5.127999999999999,1.0,0.107,0.0283,0.0,0.464,0.488,134.02700000000002,4.0,dance pop; indie pop; indie poptimism; modern alternative rock; modern rock; pop rock; rock,73.0,,album,77.0,2014-12-02,day
WALK THE MOON,TALKING IS HARD (Expanded Edition),Different Colors,222053.0,False,32.0,0.48,0.826,0.0,-4.602,1.0,0.0397,0.000797,1.01e-06,0.125,0.687,96.0,4.0,dance pop; indie pop; indie poptimism; modern alternative rock; modern rock; pop rock; rock,73.0,,album,63.0,2014-12-02,day
WALK THE MOON,TALKING IS HARD (Expanded Edition),Shut Up and Dance,199080.0,False,65.0,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,4.0,dance pop; indie pop; indie poptimism; modern alternative rock; modern rock; pop rock; rock,73.0,,album,63.0,2014-12-02,day
WALK THE MOON,TALKING IS HARD (Expanded Edition),Work This Body,175906.0,False,39.0,0.421,0.831,4.0,-5.127999999999999,1.0,0.107,0.0283,0.0,0.464,0.488,134.02700000000002,4.0,dance pop; indie pop; indie poptimism; modern alternative rock; modern rock; pop rock; rock,73.0,,album,63.0,2014-12-02,day
WALK THE MOON,What If Nothing,One Foot,261373.0,False,62.0,0.5820000000000001,0.821,0.0,-4.8610000000000015,1.0,0.0365,0.0075400000000000016,2.1e-06,0.818,0.468,100.025,4.0,dance pop; indie pop; indie poptimism; modern alternative rock; modern rock; pop rock; rock,73.0,,album,70.0,2017-11-10,day
WATEVA,dead!,dead!,181395.0,False,38.0,0.743,0.924,0.0,-3.29,1.0,0.0604,0.00146,0.7709999999999999,0.104,0.378,128.981,4.0,gaming edm,51.0,,single,36.0,2019-06-14,day
WILD,It Only Gets Better,It Only Gets Better,205586.0,False,37.0,0.649,0.855,1.0,-4.725,0.0,0.0355,0.069,0.0,0.0549,0.507,99.999,4.0,folk-pop; indie poptimism; indiecoustica; stomp and holler,52.0,,single,35.0,2019-03-08,day
WRLD,Back to You,Back to You,208301.0,False,32.0,0.599,0.789,10.0,-6.619,1.0,0.0362,0.0464,0.00194,0.0974,0.0897,106.031,4.0,complextro; edm; electro house; future bass; gaming edm; pop edm,52.0,,single,29.0,2019-07-05,day
WRLD,Chase It EP,Little Too Close (feat. Veronika Redd),,,,,,,,,,,,,,,,,,,,,,
WRLD,Drowning,Drowning,214700.0,False,25.0,0.775,0.747,6.0,-5.617000000000001,1.0,0.135,0.444,0.0012,0.0907,0.376,175.68099999999995,3.0,complextro; edm; electro house; future bass; gaming edm; pop edm,52.0,,single,22.0,2016-02-26,day
WRLD,Galaxies,Galaxies - Laszlo Remix,292730.0,False,16.0,0.728,0.963,6.0,-2.969,1.0,0.0785,0.08199999999999999,0.0244,0.279,0.667,124.98,4.0,complextro; edm; electro house; future bass; gaming edm; pop edm,52.0,,single,28.0,2016-07-22,day
WRLD,Hang Up,Hang Up,199500.0,False,50.0,0.665,0.8340000000000001,5.0,-3.845,0.0,0.0278,0.00506,0.00195,0.153,0.293,120.049,4.0,complextro; edm; electro house; future bass; gaming edm; pop edm,52.0,,single,47.0,2018-04-06,day
Wave Meow,Cosmic,Cosmic,296015.0,False,30.0,0.701,0.691,1.0,-7.334,1.0,0.0391,0.00578,0.0174,0.151,0.236,120.031,4.0,,27.0,,single,28.0,2018-07-26,day
Wave Racer,Flash Drive,Flash Drive,203731.0,False,37.0,0.654,0.8390000000000001,7.0,-4.248,1.0,0.0437,0.0657,0.151,0.309,0.8059999999999999,134.018,4.0,australian indie; future bass; hyperpop; kawaii future bass,41.0,,single,34.0,2015-07-31,day
We Are Messengers,We Are Messengers,Everything Comes Alive,201733.0,False,42.0,0.6829999999999999,0.828,8.0,-5.479,1.0,0.0471,0.182,0.0,0.101,0.539,97.006,4.0,anthem worship; ccm; christian alternative rock; christian music; christian pop; worship,57.0,,album,53.0,2016-04-22,day
We Are Messengers,We Are Messengers,The River,199906.0,False,24.0,0.608,0.785,3.0,-7.539,1.0,0.0447,0.634,0.0,0.0529,0.246,132.047,4.0,anthem worship; ccm; christian alternative rock; christian music; christian pop; worship,57.0,,album,53.0,2016-04-22,day
Webb Pierce,20th Century Masters: The Millennium Collection: Best Of Webb Pierce,There Stands The Glass,146666.0,False,43.0,0.522,0.256,3.0,-7.39,1.0,0.0309,0.923,0.0,0.359,0.64,114.96,4.0,classic country pop; honky tonk; rockabilly,42.0,,compilation,46.0,2001-01-01,day
Weezer,Pinkerton,The Good Life,257000.0,False,52.0,0.539,0.893,6.0,-4.566,1.0,0.0423,0.14,0.0,0.339,0.6829999999999999,135.76,4.0,alternative rock; modern power pop; modern rock; permanent wave; pop rock; rock,78.0,,album,62.0,1996-09-24,day
Weiler,Sand Castles,Sand Castles,206873.0,False,7.0,0.7979999999999999,0.259,4.0,-14.302,1.0,0.14300000000000002,0.8320000000000001,0.079,0.076,0.484,154.974,4.0,,5.0,,single,5.0,2019-04-07,day
When Pandas Attack,Carnaval,Beautiful,200597.0,False,12.0,0.496,0.8220000000000001,1.0,-8.027000000000001,1.0,0.0297,7.77e-05,0.932,0.104,0.8540000000000001,134.031,4.0,indian electronic; indian indie,5.0,,single,10.0,2016-01-04,day
Whethan,Can't Hide,Can't Hide,184000.0,False,54.0,0.61,0.69,2.0,-2.656,0.0,0.0911,0.0422,6.620000000000001e-05,0.166,0.318,179.94400000000005,4.0,edm; electropop; indie poptimism; pop; pop dance; tropical house; vapor soul; vapor twitch,70.0,,single,51.0,2016-08-12,day
Whethan,"Life of a Wallflower, Vol. 1",I Miss You,179183.0,False,30.0,0.599,0.889,0.0,-6.225,1.0,0.0368,0.0823,0.466,0.163,0.0697,118.039,4.0,edm; electropop; indie poptimism; pop; pop dance; tropical house; vapor soul; vapor twitch,70.0,,album,66.0,2018-11-09,day
White Lights,Chillhop Essentials Summer 2016,Vr Helmet,172764.0,False,27.0,0.504,0.534,5.0,-8.593,1.0,0.0583,0.266,9.96e-06,0.133,0.35,96.182,4.0,,19.0,,compilation,54.0,2016-06-13,day
Wild Rivers,The Space Between (Original Motion Picture Soundtrack),Fish on a Hook,,,,,,,,,,,,,,,,,,,,,,
Wild Rivers,Wild Rivers,Heart Attack,260369.0,False,60.0,0.674,0.204,5.0,-13.535,1.0,0.0384,0.887,0.000209,0.0916,0.131,120.294,4.0,folk-pop; indie anthem-folk; indie folk; indiecoustica; neo mellow; new americana; stomp and holler,63.0,,album,64.0,2016-04-16,day
Win and Woo,Constellation,Constellation,215000.0,False,41.0,0.642,0.525,1.0,-7.715,1.0,0.052000000000000005,0.0261,0.0,0.0985,0.252,96.09,4.0,deep tropical house; edm; electropop; indie electropop; indie poptimism; pop dance; pop edm; tropical house; vapor twitch,51.0,,single,38.0,2017-07-07,day
Wintersleep,Beneficiary,Beneficiary,233840.0,False,5.0,0.645,0.6940000000000001,9.0,-7.0870000000000015,1.0,0.0354,0.0197,0.0,0.0296,0.406,101.03,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,single,4.0,2019-01-11,day
Wintersleep,Hello Hum,Hum,153678.0,False,7.0,0.35100000000000003,0.8220000000000001,0.0,-6.2070000000000025,1.0,0.0579,0.0056700000000000006,0.00968,0.574,0.199,91.878,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,11.0,2012-06-12,day
Wintersleep,Hello Hum,Unzipper,248600.0,False,1.0,0.405,0.929,1.0,-3.553,0.0,0.0646,5.51e-05,0.0195,0.0867,0.245,148.97,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,11.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Hum,153678.0,False,5.0,0.35100000000000003,0.8220000000000001,0.0,-6.2070000000000025,1.0,0.0579,0.0056700000000000006,0.00968,0.574,0.199,91.878,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),In Came The Flood,213026.0,False,5.0,0.544,0.979,7.0,-3.087,1.0,0.0871,0.000874,0.000379,0.0437,0.362,116.016,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Nothing Is Anything (Without You),190293.0,True,7.0,0.5820000000000001,0.931,2.0,-3.844,1.0,0.0527,0.0147,0.000678,0.5760000000000001,0.725,114.982,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Permanent Sigh,316640.0,False,2.0,0.534,0.7170000000000001,10.0,-4.596,1.0,0.0376,0.269,3.24e-05,0.333,0.195,104.986,3.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Rapture,230400.0,False,1.0,0.596,0.863,11.0,-4.793,0.0,0.0609,0.00372,0.00585,0.14400000000000002,0.324,110.049,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Resuscitate,282413.0,False,5.0,0.276,0.959,2.0,-3.093,1.0,0.131,0.000811,1.4499999999999993e-05,0.16,0.487,145.079,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Saving Song,245546.0,False,2.0,0.614,0.273,0.0,-11.467,1.0,0.0258,0.708,0.0727,0.138,0.264,85.046,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),"Someone, Somewhere",252040.0,False,1.0,0.477,0.563,10.0,-8.686,0.0,0.0256,0.0122,0.000807,0.16399999999999998,0.556,149.875,1.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Unzipper,248600.0,False,2.0,0.405,0.929,1.0,-3.553,0.0,0.0646,5.51e-05,0.0195,0.0867,0.245,148.97,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Hello Hum (Deluxe Version),Zones,251146.0,False,1.0,0.555,0.914,7.0,-4.114,1.0,0.0422,0.008159999999999999,0.184,0.075,0.332,115.701,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,13.0,2012-06-12,day
Wintersleep,Surrender,Surrender,258880.0,False,4.0,0.339,0.643,0.0,-8.843,1.0,0.0441,0.281,0.114,0.116,0.237,129.954,3.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,single,3.0,2018-12-10,day
Wintersleep,The Great Detachment,Amerika,221889.0,False,41.0,0.416,0.954,9.0,-5.2860000000000005,1.0,0.0767,0.000849,1.31e-05,0.08199999999999999,0.26,145.085,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Freak Out,187719.0,False,19.0,0.313,0.92,0.0,-5.981,1.0,0.0619,1.15e-05,0.0303,0.255,0.429,161.164,3.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Lifting Cure,244577.0,False,18.0,0.226,0.7909999999999999,0.0,-4.456,1.0,0.0499,0.00221,0.00109,0.391,0.59,206.092,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Love Lies,280808.0,False,14.0,0.35700000000000004,0.861,4.0,-7.637,1.0,0.0993,0.0013800000000000002,0.453,0.103,0.222,153.965,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Metropolis,305540.0,False,20.0,0.469,0.8290000000000001,6.0,-5.644,0.0,0.0399,0.00732,0.0246,0.127,0.385,104.011,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,More Than,308470.0,False,20.0,0.569,0.884,11.0,-6.956,1.0,0.0773,0.0289,0.6559999999999999,0.111,0.5529999999999999,142.997,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Santa Fe,227083.0,False,21.0,0.334,0.957,0.0,-5.9460000000000015,1.0,0.102,4.98e-05,0.00254,0.0957,0.251,162.002,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Shadowless,327902.0,False,18.0,0.514,0.536,3.0,-8.825,0.0,0.0275,0.0073700000000000015,0.272,0.172,0.29100000000000004,142.126,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Spirit,216104.0,False,24.0,0.557,0.7140000000000001,2.0,-6.76,1.0,0.0355,1.44e-05,0.00157,0.076,0.525,106.058,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Territory,221414.0,False,15.0,0.398,0.936,6.0,-4.775,0.0,0.0691,4.23e-06,0.332,0.118,0.332,138.985,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,The Great Detachment,Who Are You,178718.0,False,14.0,0.546,0.929,9.0,-4.65,1.0,0.0425,0.00119,0.421,0.21600000000000005,0.534,119.012,3.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,41.0,2016-03-04,day
Wintersleep,Welcome to the Night Sky,Weighty Ghost,218973.0,False,37.0,0.409,0.7120000000000001,9.0,-5.487,1.0,0.0343,0.14,8.7e-05,0.125,0.197,85.095,4.0,canadian indie; canadian rock; deep new americana; halifax indie,43.0,,album,38.0,2007-10-02,day
Wisp X,Leaf,Leaf,207692.0,False,23.0,0.6920000000000001,0.785,1.0,-5.3260000000000005,0.0,0.034,0.00366,0.5870000000000001,0.124,0.183,104.0,4.0,kawaii edm,42.0,,single,20.0,2017-07-31,day
Wolfmother,Shrek The Third,Joker And The Thief,279933.0,False,25.0,0.267,0.693,0.0,-5.496,1.0,0.0498,0.0507,0.0174,0.392,0.445,155.518,4.0,alternative rock; australian psych; garage rock; modern alternative rock; modern blues rock; modern rock; rock,65.0,,compilation,46.0,2007-05-15,day
Wrabel,Bloodstain,Bloodstain - Galantis Remix,176947.0,False,36.0,0.626,0.728,6.0,-4.3039999999999985,0.0,0.173,0.0548,0.0006940000000000001,0.12,0.5579999999999999,159.799,4.0,australian pop; electropop; indie cafe pop; indie poptimism; indiecoustica; neo mellow; pop; pop rock,68.0,,single,33.0,2017-03-31,day
Wun Two,Penthouse,Again,143132.0,False,63.0,0.762,0.525,6.0,-11.863,1.0,0.199,0.949,0.87,0.114,0.652,82.777,4.0,chillhop; focus beats; lo-fi beats,66.0,,album,62.0,2014-12-19,day
X Ambassadors,Love Songs Drug Songs,Love Songs Drug Songs,219560.0,False,43.0,0.616,0.85,5.0,-5.419,0.0,0.058,0.00216,0.0667,0.181,0.47,142.841,4.0,indie poptimism; modern alternative rock; modern rock; pop; pop rock; rock; stomp pop,78.0,,album,52.0,2013-01-01,day
X Ambassadors,VHS,Unsteady,193546.0,False,75.0,0.389,0.665,0.0,-6.169,1.0,0.0644,0.17800000000000002,0.000732,0.116,0.199,117.055,4.0,indie poptimism; modern alternative rock; modern rock; pop; pop rock; rock; stomp pop,78.0,,album,78.0,2015-06-30,day
XYLØ,America (The Remixes) EP,Afterlife (feat. PLS&TY) - PLS&TY Remix,184483.0,True,30.0,0.526,0.88,9.0,-3.902,0.0,0.0515,0.147,4.92e-06,0.736,0.498,77.044,4.0,electropop; indie electropop; indie poptimism; la pop; pop; vapor soul,60.0,,single,38.0,2016-06-10,day
XYLØ,ride or die,ride or die,165517.0,True,47.0,0.59,0.652,0.0,-4.828,1.0,0.0566,0.252,0.000483,0.0637,0.522,173.93,4.0,electropop; indie electropop; indie poptimism; la pop; pop; vapor soul,60.0,,single,44.0,2019-05-17,day
Xan Griffin,Nobody,Nobody,233006.0,False,12.0,0.593,0.625,2.0,-6.547999999999999,0.0,0.0579,0.0108,8.54e-06,0.308,0.194,99.994,4.0,future bass; melodic dubstep; pop edm,46.0,,single,10.0,2019-10-07,day
Xan Griffin,Zodiac,Libra,247196.0,False,21.0,0.62,0.8220000000000001,0.0,-4.829,0.0,0.0467,0.000261,0.748,0.0659,0.382,100.03,4.0,future bass; melodic dubstep; pop edm,46.0,,album,45.0,2018-05-24,day
Xan Griffin,Zodiac,Taurus,183178.0,False,30.0,0.38,0.585,8.0,-5.39,1.0,0.046,0.443,1.16e-05,0.122,0.128,115.737,5.0,future bass; melodic dubstep; pop edm,46.0,,album,45.0,2018-05-24,day
YULTRON,The Bottom (feat. Kellin Quinn),The Bottom (feat. Kellin Quinn),198400.0,False,42.0,0.562,0.892,6.0,-3.2260000000000004,1.0,0.0497,0.0399,1.06e-05,0.107,0.292,150.049,4.0,,51.0,,single,39.0,2019-05-24,day
Yasper,Chillhop Essentials Fall 2019,Move Together,202374.0,False,36.0,0.7140000000000001,0.276,4.0,-9.109,1.0,0.14400000000000002,0.7909999999999999,0.8540000000000001,0.0798,0.272,79.975,4.0,chillhop; lo-fi beats,61.0,,compilation,60.0,2019-09-25,day
Yasper,Chillhop Essentials Summer 2019,Good Friends,160535.0,False,39.0,0.825,0.466,7.0,-7.894,1.0,0.161,0.649,0.0366,0.0935,0.7559999999999999,80.016,4.0,chillhop; lo-fi beats,61.0,,compilation,60.0,2019-06-12,day
Yasper,Chillhop Essentials Winter 2018,Captain Calvin,160000.0,False,37.0,0.688,0.233,10.0,-10.74,1.0,0.0534,0.759,0.48,0.395,0.277,90.01799999999999,4.0,chillhop; lo-fi beats,61.0,,compilation,64.0,2018-12-12,day
Yoe Mase,Life in Boxes,Lonely,247492.0,False,43.0,0.435,0.5920000000000001,10.0,-5.912000000000001,1.0,0.0367,0.0683,0.000136,0.142,0.302,152.019,4.0,chillstep; future bass; indie electropop; pop edm,48.0,,album,44.0,2017-03-03,day
Yoe Mase,Soldier,Falling,254693.0,False,33.0,0.69,0.866,1.0,-5.671,0.0,0.0442,0.00486,0.00463,0.119,0.221,97.972,4.0,chillstep; future bass; indie electropop; pop edm,48.0,,album,44.0,2018-10-26,day
